1,10,41d17a49a53e62edd121007dbc59ccf5d53f9a9ae569bfd8cd1189cdb3ea1b14
2,6,b149017df2b96e8b40082bb695f1be67c75ef0200518d1c83f87aad6d874f19c
1,11,2b82bd33bd5a5d92062a8aa423d4467a96a4686eb77704e26971ffb12c8c9b3d
1,12,a2fcd8b878622ee9b3e429eeafe8f19d0ebe0a80fb1feda149924af1ea754be5
3,4,d651b8219f1928d55e1e941301018ad470e9d02892d59a59d8d2cab29e64d7c0
2,7,f27e674474bb9fa1d4474240417b62061417a09fd121e25806d9f9b430828355
1,13,dea138bc7409206e90f15c8d2880b9cd5d8a8f5096193835e46ba10d910880e5
1,14,a495b7ce3e882fb1205dfb538cc32d8958804cca1c98acdce35531495e005b44
2,8,e54bffe5439d5a060ac666df5c89dc35f029a3544b143a9a6071a656013d1724
1,15,0701a90ffcfa526c64512319a90746ef984e7aea8d07f44cc8e742f29bf3e72d
1,16,c5a759853acb90a0b63ba1fce0bc52576aa329bdba54ebd2bbe1ab3f01580c5d
5,2,f6b2d313813f776220fa0dd3ca41c73c8635fc7a5e6bad010b509e5ef26bc365
4,3,4d243a8622f1bf0b8c20c9d20a44229044ed1ab039a8528251eee2a74d56eea7
3,5,587388a576ee7ed3e6d8ccf794c601ef9a1453afdcb9b22df958a00f3b730e60
2,9,505e8b5df4d91133c7ad01f0aedd102522449e43eec47a62ba80a0f1cc5c583a
1,17,a3b90926fdabcbdf4c9f51f523a1effa897cfaf7ad2505926119318489f18172
1,18,648a964159c5b37f722d5e7e7777dc28bc08253a9d7a7396de069333c7279c01
2,10,e535a429f31e33f240024e02dcb9d39c3f3f6d0641704f15a8bff2f6fcffacef
1,19,1978fc066776a072c218c767988d804bba305f0f06f07b1976877e06a4cf1b58
1,20,0f7b8ecba1f8534efe9718896d6ff9752b438f63bd5c3b1e5bcf7887a47bc106
3,6,a803a5082247703f67dc31c2f12198801c499867c5e08529f1e305cb04e51bb1
2,11,680ad3d63e2b41738145611f633565527b242100e0ed175301a4aa73be596784
1,21,7d6de186952cea42002bb678136747c9c9bed403718b1ed0c2d2fe2386fa3cf4
1,22,4c0444dbd6b8785c0aa845f783cdb4209ee5f123c59ba16cd5ce6d30bf4618c3
2,12,7b9ab144d25b896a67b840dbf1439ca8a94a164325f3ebf7f8688e909db30394
1,23,481955026e6137b0713c456ad1dc0f7a129a543ede3e77e85c5e86a37a729249
1,24,d8c1cdb9157c19e2cfbe8d81e11b060f01af0415c91882c2b7428ba2f9334c26
4,4,783e4cd5cc851047e78afedbe71c3c0ea3b97567af1fe4e0e9333dd69e70955c
3,7,32a8ac60032f03610fd9020229a04e968a8f868d5ff539d83c97796fd89836d8
2,13,fff67c5973519f6e5afbd6b7d9da8899b836a1ea8597758d4c62ae0778147a63
1,25,68df10f4eb639d6f46fd2a3a37dc08af6d91b9d3ed5b172eb21c616a12b52f0c
1,26,3ab6d34ab503a9753594ac7a4a68b494aee1fddd673abaa8b064a4cb0cbc1eb7
2,14,a0e4af0b14f3123236dfd47a642b74da48d959e84c2390a87018e6557192608f
1,27,690a7127936e8cb6be2458d9fcb41c10d867485ae5fb49c599e0b69a66cfdf03
1,28,113db91f157c9f07d2add5f5a18984bc084335b926802c55193b75e4291172f2
3,8,3ad9261742cc847f80cc535d4f0eca2d4ec357d574951c89ecf1ec5fc450b622
2,15,c2d8a5a2d6b1a7cf321624fee8b8072939b55df9ea741f87cf33f7bf3b2b894e
1,29,c7bc94508197bed707d62a875ad56107dc1271f502a58abfc4665b2c655900fb
1,30,ba1ef158844f671eaa793a63592c315e56bba6a2c2ee1b758a8cfadbdf6a9ab0
2,16,81212780f6a4a3070d73c6983c6ee6eea70381ed3e10d708da3406ec719f7469
1,31,facc92015a58d77a55642dd76ccf4fb4b04219d00a70896be01799f9d9baa4c4
1,32,7c16c355c1aa178b8338375c749fcb57da60501efba71297ef42bff8ca84397d
6,2,98a2731ae5c32dad722d420295b706a530dba7f91fd79d2ec3abae31a12b3aae
5,3,9abf6f429466af37c2313e6fcf354996b640ab9703e634a287aec07bb3bc81e9
4,5,073eb2789e7cd006ea7c48dd4902a445e7033609eff5dfda6d425009aca6256a
3,9,f1655928b6898280fba097aa0a8c4c37f489f8eac0d02beb75cf760329175075
2,17,9020b152a70c86ceeea206236290dd61c2b60a15533cef212a47f1c8b07a24c7
1,33,5f1d3b62f7d25976c4c8f7c6d3889a3074e4140f72910143d23782ea441ee316
1,34,4488ce5b41c56ef26fc12dbef602bc4e54441b21a722fc823754312cc2f248ab
2,18,f9cb173f5faee5a9e87b50762e48d97549c29c8cf92075cf646173f866e65ec7
1,35,875aaccb36aa8bdb6e7b0fcddffae11f3aad6944e187558164bffae80687d051
1,36,61a43960af77951c805bddc5ee2caf0501f0ffc76797cbaa4aadfd3a98433d47
3,10,64e2f9d98d974ca1349c1bfdff5d74673f3adb8879d57aa0ce1a66258e28c91e
2,19,dd48fa4e7bd11b0bb8afb3d41f629a0ec8458948c624c656708e59b8912758d6
1,37,24e0c1ce1be2b828bc75e07fb9fd3a7c97b6534befd0f6420136fa1546b52a0e
1,38,8c08bbb40172f460f467575dfeac7f37e26c794c7f2bcafa1da7c18bb10e36d8
2,20,33ee4af397898fd002110d93303dd8effcd7da0bf2431fbda252ab832e41088f
1,39,658efc127ff1f44c3070948ce5092ff30ff26b7a64e218d17594248f932041af
1,40,9d4e99bacbfe22ddbda2e9f93ecb5f8b797c81e830f1e3b0fe406f91d4a93dca
4,6,56e558776ca2e54abb5ac721f66d006d6957ac5f780e4ebb7a08b85d973863b5
3,11,0317958a6a3965ed399bce5d71fceb0ad4b9f79edd5a9545e7dfb5cfad754de3
2,21,fe7bdfbb3494980b5154f4b580471a59c2a3d4896d38831d2d7a98d0dad7ed4f
1,41,6dc8024f72ae6b8104cf2fb20583e5e74b1a9f9e46952aefd2c00b6bf76e8fac
1,42,64d45d8d8264d70543a3f536b6828a499c8cb1c0a86f32a5d4c346f75395d217
2,22,d6db737efeb714e1b6156a2472d75103fdf498ccd8769763b2870a182e7480dd
1,43,7ca5c59f6350c4fcb2ad7594bea0a998cc3cbe815205894164526f53742c4347
1,44,29e2aae9941629c68bb7a213068e99f6506bd9c56ea829e240bb6abaf0f4ca17
3,12,794c016287099663aef5fbc1575a49951a97a6ad89e2c277ecd2fd86513ed672
2,23,f82612e09aa44079f99526393dffd349df31970ffaaf1e47470072c3951b7bb8
1,45,ede720d53142c75ce7059624f88449d7884da53160fb5d3d2a1e66342c028ebe
1,46,b0ddb2a23ae298aecf7aef0e8ca4dbce9d2f33d26fa00fce924a854321014df7
2,24,87de9871d602d6debcc60175cbc8d074dfcbed99874c1e33189558cf5cbbafdc
1,47,abdda9885df2202ae5f395a89981b937f776f1414176fbd110d62fcecbd5a3d8
1,48,d9da2a6b78220c471f58d3942c7ea20b3d682857bf8032981bdb4477a7ddae0c
5,4,2c05ce39fad6a9483b3e8cf98acdce7e8603c296aa501a8df0ecc1b1e80ee0a4
4,7,43af16f621fb6a37d78fdb0fdd2c0d2ad045bab43dd3ed6b6e98426a3896a4b6
3,13,39145c597068c55f0dd981fcdd745753bbcadd983e7a8005b62efcc12294d18c
2,25,1b0169aae8b645af29fd6b4c603cf672fcfcd9e2090fca97488bf60efdf2298e
1,49,ac96dd06707eb15beab13266ea0a0038ed8d39118131417346c3e2c2a3ded64b
1,50,3f371744592528e4195fb679d56c262d4d0973ffc7f21a20971a799ac07b5f75
2,26,e85e456439b1097ca58683e0c74d953e4292ee54db52ab63859ae035343639e1
1,51,d1c01a837f3f479f91e6929ba70070c5cea504459623d9739e9ad8e7e9cc32eb
1,52,d733f9783857572322589aee6380caeb33770645b65735612b37b9a82c2f5906
3,14,d2d575f41a1edde4f4a6f4868b167ce0af2559d762da1f01d6472d5ae178b663
2,27,fa2b260b30ac158a91bc53fb23ff7654aa02c21c0d9fa45f05f56611b8b16554
1,53,c84df7ecb7820bfd555707b722e7528263b6344e61918a1d40fd41cc965dd71d
1,54,ad71a6a48e04c23e8e660b95f9eeb362a3989c95dee6bf218c0709ce4259ca92
2,28,25f7290e049b3f857f8a675dffe73a9f81bca728ae80a2c194989cda0503f1e0
1,55,b10a79263da4d231f751b8bd802f83f5bc289778d8b496383274318c65a8626e
1,56,f2fc4fc999fda9a1c9efc2907689e3dea27d58839e0fc71b6ef29b2c753d5b16
4,8,6a1df29f0701b80b1d4075a3db706f5da96e312b54ce969dbe34a4939a992bd0
3,15,85ada7e7bb04d4e610e7621cd841029f25a287a5236badabe71cf89d5f4d5e9a
2,29,642c33ffa15f0f620521e7e048f8620f687f17c37f320a781cfd3dab5143152e
1,57,e2061917642c2a1d4e01a5726a7196203771a09a71967e975daeedcba7204acf
1,58,323157819587a2b59f085707ebb170b8c173725083243e8a285aabd464357946
2,30,840e502acfbea2ff34b8866b99c9e31619c9f904b5acc4899c097f4165cf5cf1
1,59,d250a6cfb44dddc1f91ea67371c948ab141f3fedee3bb4d569b42b004e94df1c
1,60,d320b67a23597fcf128ae342fc3191aec1ec39d680540a7d4833294a8c657c7d
3,16,c03641c764c62754c6f07a35566351d8348a4dab6c671cb69a60e13d21eddfe7
2,31,f6a0b723172ea8084a40c27185d9958e94f45624f7df8627826265af2e090029
1,61,6cfc6cf7909ada7623b33655df41cc24979da6c8fca7dafb7ab21edf1a85f885
1,62,603353893c70878194a72770e3da2557a8e74876236700f9e4699abb95f53196
2,32,dff694509bc9368c9412daadf63405ff44a1ecb947a318614789f6401a47e7f2
1,63,ede77f9cf13ae130874e161e69f1bf97598eb91f739a913af6dd40a48b1b3192
1,64,5a0060c52f3d67a33a528fa512e2302423b1addf9e283bfc35404b47ca01391b
7,2,d082cf5c0fd4f10338f899c3366701c37780ea6b32f24d7246665b2be8f790ae
6,3,f8ebb778727c1cd5fc271a091c44df911813e41cc0a9eef408e8adb3f28c7000
5,5,a7d397edcf3f044b4f912c6f17895a14c56818d6ec34da8110ce8e3041ff0dca
4,9,f4f38c7fdea193901004c6da5aa1a4ebdc54f5e7ce9e0c1e7f8debb26d735892
3,17,e17e153c3a463f160764ecadaafedaa6db021aa6b3f43dfd72e58d221ec6780d
2,33,4dc358f75296211c92b63e4b30decbc2f018c9e952ac23dd815b4f063347d75a
1,65,9fb5d97d30ea1727d0323c027a8168685b897018ac2fc3cfc36ee01f72a162b1
1,66,5e0e2b5662825a43372acc261286f149b69ea6983751c0e2ebfd470df5e60596
2,34,f217f17bbe4bd7c6b390b60d08e4141cfe63a9aa3cb8db21a2d789afc9b870eb
1,67,187699576ec0f7ed680a7d82a237d0f4a9c952ed50ae5e9d1dab99e79c8e47f4
1,68,e98aecebae98a53917e22d250b6ecb6b682b34b6966ca6b3f9b2a38f0b9e1b97
3,18,1ce14f11bf0dbc7ce0cf851ae14cdc44df88c3ea77350098e56d072175f642a7
2,35,8e559a51275003a28d4f15f3bbeb7ad2200a221fcea83f78bdfdef4a21f49fec
1,69,64b7b138c0994745832b9d05e4c107d82d29029da3d0230e4b0e35db5bc27316
1,70,da2641716b217bff2e5881d1ac206e64bbdf28b1aebb9e5576afeb9983bde6b2
2,36,6de02349f510535b81a0ef47ca7433c233ba56ccbf788b49dafa2bdfcfe7962f
1,71,d7577b70585cd81d792019b184bb256114ffe7000c607482c1cd258ac9973a90
1,72,50783c1a4bd07f5725966b721ba58cd75f7aee40e2b3b19bd47c348c45d086f8
4,10,74133c48de6ba771b89ca497f254596ad7d06f5192ec6476acd324b09890c109
3,19,627afff28e4d3d29a03c18424816f5958c462d177e4a60d947b7037325e700a2
2,37,60eb71ea80458a2d25c4c31a97feb8e4ed7ae617976737787e180d11c4197c62
1,73,226904bc45c50e73e61812e55e96d401c306dd9cd76e9fde13cfb20dddd11b19
1,74,43b1cd3a68df221fbf04c90d7236eec0586828e0cad490bc5f0ff6ff90dff721
2,38,2568daea646cfc0e5bc783e12872e440534ee075d648a3c3d91b3b21850eaca2
1,75,e028fde6aef90168d5e467b2ae0c33cc972ca9d1de243632bf2844b2a5b19d05
1,76,04f0f055697e08b2096e10ced5dd1a25a1048df8e43785c2c0e183644e16a748
3,20,44568ccce2dfcd0c1cef458a7ce7c48d43d5aa73aeef343fde86ff18e092e091
2,39,a5808da166be6b17080ed50cbd2aa028c3c76669e8d8ac73200679a28256049c
1,77,51e7a95258d3364b006ab2f921e91ec156a6604ced9a71191ed1a219c92f14e1
1,78,dbb937890a29831a0343e8f6e50cd2989d19dde431a17e1ede55e417360f128a
2,40,1eeee3a47eef5184c510e4e3ab4bc77d34e8034df2404567c063dfec846d0a5d
1,79,806409bc70958e26c72d45ebf0edf9b8ed0a287499414eccc912183b90044f68
1,80,a0d278d54223f1dd6a28ae1e56cad83d36a01542f0f3456e8b20017fb8e015c1
5,6,70d6e2688d12da4af818bfd9167f134c599e029789bfb29625f5dfe18ddd06a8
4,11,2cf5e4c243100d95e6d61844ae488596e12ffe123f29e51c97dec02cdc560e4c
3,21,87c7c929801da23bba2323263e1e83d40c27ddd53f4ef2407ca18b233280b5aa
2,41,d8985566616e8f3a0adae10594aedd90965875a0e47407bd2d3d9924839a54da
1,81,e67bdfa644ec8d236415d8820bb882bb9682860b8a29c5863b94121ea4dff2a3
1,82,3471e5f00e786d50d546cad211fd5478daea4dc09d1d8050be85604a63bd7900
2,42,e1eadbb6dbb7b443a964f3d7609700600938a810ae4220c2ebbc6936e185a4c3
1,83,fa48591d05c2240755c6ac685febb5e27765f31118764bf610b1177272cffa05
1,84,1f4a8cee770ad4869eb85134fafa633a9f58f6b519d522558c92748ad661e996
3,22,2eb44f79775730af0b19286a82cc975b7a922074bb9cb845b243000728d915f9
2,43,5e2f470718d5aff398fd08d85dbb6579f6d56ccb9a0208862c3ab08e3d8d048c
1,85,2321137653459561526ec04af6f20b394ba15b3cd49b98d8cf23712a258ba2ab
1,86,5b23f7dfc02da40b200d9e59bbdd213e63ebd65eb17afd30a5bb3ca81f8fd1f7
2,44,deddc303bf190718b0ee5b43f8d49c25591d395e91462a0e70518d838b756c32
1,87,5909f312960027cd14173e51010e58e5c1ea46b616ba68efb67cdf84e9c46ef7
1,88,1229e8919d648151096f7a390fe84e2838250cbedbfd1751d96ea0a85caff15f
4,12,7cc94eb539d4613c3605abdede046728f79acfc0bce5b6631b0d04c6f3d35e5b
3,23,096ecdc82a40185732107b11bb934671874420a69cf31f5df23ccd35b27e6199
2,45,6828fba9bf1b3008547dd303367901442cdcf7f370825cdffbcde6351d27a768
1,89,0629352a3e907f43a3fe50aa11e96a531e99146365a79d55a4b380384be46112
1,90,627aea1de7a8306be6b1a424d6f4fb50fc7a5d04969db7c8f049d06400d9f496
2,46,0e56ff70d3920464cbff00ad843ce518791d4578ed40d7d743ae33ff88bdac86
1,91,5c163bed7e1cc4147244f1d0a742f441055508a906d8385a74cc8773ac30d987
1,92,d16711fc51846f98e67ffe438f75fafc2bcb8623cb7226179941e8298d837be6
3,24,339d55ddfa2cb0c0f6b6985f1683f05bef40e6f6fdb794c53412f599136adaed
2,47,7187313f873f3598515829703db55c20a3c73e92d628eca96f709c778374d3df
1,93,3e9612ce20cb97745999fe624446cb2910922d1da0998c761577bee938ef9288
1,94,3ff18578aa541e45c396faf622511a889b0b650a919f68ef226b6734d477b8bf
2,48,7e73d6f5ab2150682f1d949be779152cd54fc4f2bffc24aaadaf25d87e13c4d9
1,95,3d56377eab4ab86a9f5f012e8e89d60cf8da29e9bdb351b13c27014ba519cad7
1,96,20071bbe5dd3957d9575d38b089891461235af3699cbc3e6d129bb6fb57ba8ca
6,4,2fd39c0213510a474b731531156714474a04270cf14ca49c799939801383d3e6
5,7,8e229e5a80ee723d22ff8a9ff7df8b2f0f090543effa8b045ab110af288094b4
4,13,6c0300574a9173fd90df69d4aba2f48dd7a7cd8476ac0ac1d8f09f648d17569a
3,25,183ce90bc702056b5e23edafbc66c6ea3768cc4dbdc426ea9f4b4570705094f3
2,49,047cf3b4ce1354490c3ac6ac9b2d514c815c87245e740851dc35054d3843440b
1,97,b7dac8eab68f7d0f8478b58d5d063e4c35dd1663df33e772d5ae9ba059cf664b
1,98,a3588a4c2fa5920b31de70fa6ba80ab266954cb8d48ee3dd452f64448cd7f53c
2,50,dc19d20ec9f36c0739bb9a41034d33e6325340d1e91a3781b14ddb2bce1acae5
1,99,798f19bc1c4f8ddbdce75a42824c0fd6b84d9aceca9ee958d80fcb2c1b0996ca
1,100,d506895168f8fc5200f731efc0bfa01bc60dc298c7083e3a3b03e9d3829cf188
3,26,2acf013bd9c046c393be1274aad77f34636de86825005fc5b9cbd72815401586
2,51,60f31320c25d9fcd6da5f71e070614cb6e9d50673ff1ab217a7acbbf0d99e311
1,101,099496fcda6321f2e16a3cbf0afccac00c7ef1602189b460b2a8f980c1c59552
1,102,54d1d6be30e5035df33323a75a8d0889e5401c9fad64cd2ac63ac3fd47099e38
2,52,e3905bcfc3823b32e43b73587a3ebc6e186da35b4b94b22312683474ad593233
1,103,dca8ece70fae6f07cbebfafc5da974a4be33cfcbadd8e489e5eebe27a0b084aa
1,104,ed0dffdcc542ab0f88a7619b2655061240a67f9e2a3e65707ec2a8e92cf32c68
4,14,75e3bf71baf3f62faeb9475847986d16b4051f09e7fc682c3afa8f473d5300b9
3,27,54dd499e55bb4689813ec70413eac484e997a104932b99d552ce4b9e8531781f
2,53,1ed0b2b9114997528728aa46d22c450af6e93f804059d8f494aee21609964c30
1,105,da1fdfbb0416d8f5dbcf71913f29f2abcc9cf73e119e6f18d1130e3e238a4412
1,106,b1e2918a168a02a8449ec15c8f2eaef978f2585716d01faf772497f06f11a606
2,54,288e419c6b983c27bb3b3f7c3dff3289a984b254ef2efd29ae2870155d44baf6
1,107,729d2bc810ae167e2a10496d412c0a3952d9ba32f6f59281d8c7a10201023e06
1,108,0b49800ab94ee51062dbb87dc474e79c58d04abd9999bc3115af5663a4ee9034
3,28,6760045b28042fbd2b030f28210d78f8b8e6523e038c149e2055eb5bcd5c0a64
2,55,a5a66c90a667b5a30ce0ba9cce3c667dd8d5068897515adb46a65a455f97a87e
1,109,40d6d6e7094455b3b6bdb677817b810d1a6ddc128b265edc15f3fc964a683c76
1,110,a289f70c5d88f7e39fa8f9b42d1245b90a039ea8c6fbdf446c802b24db9cd350
2,56,6dadcaf9305614a040d3ec298f6ec9db2c9e9dc5bb760a4b424f53d106fcf304
1,111,83b7a2e0058e1b4eb9d61ee082d503c5e323fa34968f00a375fcddc16a3c703a
1,112,b5e669b30c1e03420687e279791be612cf428520356de9a1dd222926fe30992b
5,8,2209d69cb0b1370c815a34faf6fa27fe27cf1a3865697d7f2c92e1a9e59c1196
4,15,8d2d17e135134969c500a400f7eb485f16a04ee7ca52d376499055f87e10fc0d
3,29,5a8a80cc117eb3ff4546a1fe460c6e9f1f837a7aca0dba52d62e16ecaf269758
2,57,7d636250bf24b0a6e6b729ac5018a1227b9a98531acb1df765096b6beb5c89fd
1,113,d43ef02dfe00441beffbd52755b2840e948db0cfea408c6398055a65e6978204
1,114,96786369976ec87e7eb0c8601d07293799e09c44d1e78cbab601a8ca7d42a64d
2,58,9eb1d8194f77093979b12da38479e602c7d49352cebb677a8449eebd1d72cdc8
1,115,1f74cca84eb290d12ee7b3889923083e28364e7e18b2ab34ec0b471160542068
1,116,820b30a8b96354d56baa29e616359a0205e32ae67c23d1b4a1ebb5675a9f694f
3,30,f9a5631d2938a079c3bdb4b60c918ca0c2c346052084e2d73ef3037f0721e992
2,59,795058a6e6bc992682a0df20de2c548195bb8fdbc827664740c25ddfe4452218
1,117,22c85b4e6f228626701c87e230527465e2aab3501156b1b222554582d0a04f03
1,118,d985f14a95570b1e19546d4b84e6e31e32f52b2d9e4167a001f51b939b26f470
2,60,f4cdaae822a33ff7f0e2f1c8d83873814d30934ab599f9a77813735ce21d115e
1,119,b4ac3b15f306fbce39837d56091e42ed98e662174283aff6b07e84f6f2c9bf9e
1,120,0848e26f7c4bcc3c5715e2aa7a894fa1b48ccda1523e1eb437c69dc4d6669ab4
4,16,3a992a05a5ca1de1102203083c1828f3125589a9dddcac3043108c9f4a48e337
3,31,eadf8ecaedea8a882fb0f3606c5d66f199d73748e4b79d70747f146fc21653fb
2,61,143fb01648644d2605cfddd788b6abb737e8bbdd6352720e2e66ef5c0b514a42
1,121,3219d86888429f50f2cca599e706b828dfa4773cf5dfceb3b8c8b4035a77f9c7
1,122,05d8b4e6b9ba39d7870f4cfdc7afcd42a6841ffb35d027a4e3f6f18b4d07f50f
2,62,8f6e7455eac38d864d6d0924e24649c6eda4448441fbcb64b471c055515a4e00
1,123,070991ebab67878d1cf3b6eef7acd2cd333d63660965c958de7143b5c2eab2a0
1,124,2986f2d76d834f2ab0e279eef0de1e376cf2633d634a6db735ac817c9ab6dc1d
3,32,69151cb47cba383819fac3cc9559ad2028938286a7806fb5ceaddd4475f2f644
2,63,6345065b7b0f1c8e4f1e5201d1f0294edf7a498186ada142768fd6c091e4a00f
1,125,48ff9be5799f027a41d16030e6764de1ca6f5104dda824191f8f359cb0914b22
1,126,0e702ccfcfd453a1dd8bf11482d6d72171859b21134fb8ab7bce32be23341c75
2,64,62d1470f718a0a17911441ba010cb3a2bb9713e89b2ae2abb79b090ecff47716
1,127,36429871a74e1c55b1cf1579baa8bfdb128e84d17a70814ecf42a710ca3e1095
1,128,1b5ab6d8c64fe92eaa94990a6ccec90142ccd4b711a13cf4c9248839ce0f6e1d
8,2,2e3ccfaf2cfbf715e11ef877fee01d1a7eae8c41b29d87fec9a28d44f9235f28
7,3,565e1ad9dedb258a9f63f4ffb3d12091e7f4ccc162770cb55b387d4f9e337b24
6,5,d3ab1cdade1ed161853ea983a92e88c96ea7f4fc1d76106c315e05908ffc52ae
5,9,0911e39d3392b71d22d3f3fe83d17b189b71ead4b1957882a1ff8aed2345c40b
4,17,2f7378b5be5eac8835f378e9e776cbec72b5e13e0acafaf1d0cc72d45c032f5f
3,33,545abe4a96b314f78172191631546450bb836283bd7f4f33a2e82e4c3f1e74c1
2,65,419644f08f5463f49f73bf33d13371c874238a11f9fac310aa748c50db2bb3f7
1,129,73c566df4577ba21487a16ecb46668474cc990d5506149bb04e3d2fee50458cd
1,130,c0cfbe0ac085fd937e999b7350d97686e6e29de8dc423b162b3281af85986db1
2,66,1f6e729c21e45082f0cbca18d3f7c82f853ad4d53e05e493b951c98a2d83ee68
1,131,9c4893a21c2fd21e947d7b5904f32743aa040321fbe03d9588febf7f7e0b98af
1,132,4aee4da4ac556156c2106cbf8dab201ed8393bb89c327afd3d118c69ba28ac73
3,34,2f0a0695e0b55aef8a295bd80710df92a5e97d52f6d611f4a36621904e6e6033
2,67,ad133d3ad82b5a2b24f4d8a7f6f5e0512872838af7446f8d571fcd437657006e
1,133,8610da43899fe52407c0b0d7a98a007a599cd827b59b57411eb4ce17b130c706
1,134,030aa5409f1eb11b05b6e2b442ec35f24be569cf1ebc926bc60de6477f28ee6b
2,68,159b3c78bf8bdad529231e67dd98d538e85adf982c56591912a697efe0b736a9
1,135,9dcbcc73e1931f22784a8a1faf120532f7bfb6ed492dbd66785cf642c5a4ea1b
1,136,09218f330f35c269ecabf3e09a401e6445dc3a1229c7fe86ada4940500e20bbf
4,18,2ebe4963dafc0554cdeda8c4c617bd28cb601111e9f0fe32bdb9b564a0fba117
3,35,f49d6513e032257ad47d4a06e9726965370b166c39f7c9be7547e87d1b83e4fa
2,69,19432c03b844c64b8266e8c920f5f849eacb172701707423e8329596dc1c0a2d
1,137,d10ced977d7000a06a2c647398f6c491aa0f4377cdc37b4dddabfe3327dfbedc
1,138,62bda31e338168cc10df6621c9a9e320cd5cd89b04980fbd35fc288c41074ec0
2,70,079a4d92e91b30a27a368610f68cebd73012a0a4ea3fad81f17ab2efb7f9601f
1,139,9e61e02044a5322292974594232340b83b201e617854689afff4e67fdddaba92
1,140,4ef82e503421ac0853b68bcb62dd537cd2bc2e967af0b80ca8f03a13b38232c8
3,36,d17e9dfc193665013804e77c2f236ae5a59c33b09136fd383791c7cc14c9cdbe
2,71,8acdd6fe50411f9c92924e93c8a01a4db56ac4c728d83d64250ff763b1895b02
1,141,e24e5d441e925d404c7ad48bcba6ffd9ae974260fe4e603d2e9c7f59231b3053
1,142,ec380c983ba9c67ef4948c54f1621f97e222c200d8e67adeebcb38953a149e1d
2,72,32a43ad515080420e6fdaf7bb4f0e27c6b9dfa9928a16895e4c29d0b24a828ac
1,143,508316d9679323a62d4a523955567a87b4e6db4d6a12bb6ea8e17fd4b951fb2b
1,144,332aa5366199a44d13ed34b5ff0ffa9564f7cb78918783c66f869f327bcd7cbb
5,10,260e4b13704910b91f76e11cd5040995fa4a786d42d29b5584eea0be6325bf23
4,19,82fb7a95f43a693969419db39559932c17eda292023224af4d1ddbeccfa7d006
3,37,a24eb92af5e630601f1b940065bc4dcbefa6e0c1ec3a7b30ecb7b5e74b579a8e
2,73,2832a13b4b67503f978751abb8e48028a772298547b1c6453ad36ba567fdc902
1,145,fc5811a067c1b750edc8c969788530e435d03bba43502dbdb5106276367c5169
1,146,57b8fc8c5c3cb78c7834be8c16db16d7395e7ffe4b29a6a23aea36965c1b286a
2,74,ceb4c6cc9467a4b7fa53e605c8b3f1c2c5ab0284b033a82827a96217052563f1
1,147,2dc5fe97c4db8cf55bf464c11868a8461ec3041b77ffb2907167a414d8c2629c
1,148,a84ca03f4f7c86b28fcf992cbac9825b3997ba3dca851d89e5918e3357e1fd14
